Unnamed: 0,status,founded_at,funding_rounds,funding_total_usd,milestones,relationships,lat,lng,isClosed,active_days,category_code_biotech,category_code_consulting,category_code_ecommerce,category_code_education,category_code_enterprise,category_code_games_video,category_code_hardware,category_code_mobile,category_code_network_hosting,category_code_other,category_code_public_relations,category_code_search,category_code_software,category_code_web,country_code_BRA,country_code_CAN,country_code_DEU,country_code_ESP,country_code_FRA,country_code_GBR,country_code_IND,country_code_IRL,country_code_ISR,country_code_NLD,country_code_USA,country_code_other
8489,1,2011,5.0,125371133.0,1.0,4.0,28.5355161,77.3910265,1,3650.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
8491,1,2011,5.0,125371133.0,1.0,4.0,-0.1806532,-78.4678382,1,3285.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8496,1,1996,5.0,125371133.0,1.0,4.0,40.4406248,-79.9958864,1,4015.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8498,1,2011,5.0,125371133.0,1.0,2.0,25.8195424,-80.3553302,1,3285.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8500,1,2011,5.0,125371133.0,1.0,1.0,33.158093300000004,-117.3505939,1,6205.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8502,1,2006,5.0,125371133.0,1.0,1.0,51.4843509,-3.57887,1,3285.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
8508,1,2010,5.0,125371133.0,1.0,2.0,52.2296756,21.0122287,1,4015.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8509,1,1993,5.0,125371133.0,1.0,2.0,33.8302961,-116.54529209999998,1,3285.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8511,1,2010,5.0,125371133.0,1.0,3.0,32.0852999,34.7817676,1,5840.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8512,1,2011,5.0,125371133.0,2.0,2.0,52.3702157,4.895167900000001,1,3285.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
8514,1,2011,5.0,125371133.0,1.0,1.0,39.9606643,-75.6054882,1,7665.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8517,1,2011,5.0,125371133.0,1.0,2.0,40.7127753,-74.0059728,1,4745.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8521,1,2001,5.0,125371133.0,1.0,1.0,34.01945429999999,-118.4911912,1,3285.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8522,1,2010,5.0,125371133.0,1.0,2.0,-37.8136276,144.96305759999998,1,6205.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8526,1,2011,5.0,125371133.0,1.0,4.0,43.0389025,-87.9064736,1,4380.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8527,1,1998,5.0,125371133.0,1.0,2.0,43.5445959,-96.7311034,1,5110.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8529,1,2003,5.0,125371133.0,1.0,1.0,40.521893,-111.9391023,1,3285.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8533,1,1981,5.0,125371133.0,1.0,9.0,45.3565074,-122.840098,1,6205.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8543,1,2007,5.0,125371133.0,1.0,2.0,51.5073509,-0.1277583,1,3285.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8545,1,2009,5.0,125371133.0,1.0,4.0,31.5546061,74.35715809999999,1,3285.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8549,1,2008,5.0,125371133.0,3.0,10.0,22.396428,114.109497,1,7300.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8553,2,2009,5.0,125371133.0,2.0,2.0,46.5196535,6.6322734,0,5840.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8566,1,2007,5.0,125371133.0,1.0,1.0,51.5073509,-0.1277583,1,10950.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8567,1,2003,5.0,125371133.0,1.0,4.0,37.3382082,-121.88632859999998,1,6570.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8568,1,2001,5.0,125371133.0,1.0,1.0,51.5557739,-1.7797176,1,5840.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
8571,1,2011,5.0,125371133.0,1.0,10.0,37.7749295,-122.4194155,1,3285.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8572,1,2011,5.0,125371133.0,3.0,2.0,59.9138688,10.7522454,1,3285.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8574,1,2009,5.0,125371133.0,1.0,4.0,29.3352938,48.071561200000005,1,3285.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8578,1,1998,5.0,125371133.0,1.0,1.0,47.6587802,-117.4260465,1,4380.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8580,1,2005,5.0,125371133.0,1.0,1.0,38.2526647,-85.7584557,1,6570.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8586,1,2011,5.0,125371133.0,1.0,4.0,53.381129,-1.470085,1,3285.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
8595,1,2011,5.0,125371133.0,2.0,3.0,48.856614,2.3522218999999995,1,3650.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
8596,1,2008,5.0,125371133.0,1.0,1.0,25.0169826,121.4627868,1,4745.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8599,1,2011,5.0,125371133.0,1.0,4.0,47.7510741,-120.7401385,1,3650.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8602,1,2007,5.0,125371133.0,2.0,6.0,43.653226,-79.3831843,1,3285.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
8605,1,2004,5.0,125371133.0,1.0,4.0,19.0759837,72.87765590000001,1,3285.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8606,1,2011,5.0,125371133.0,1.0,3.0,48.771896000000005,2.270748,1,5475.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
8607,1,2011,5.0,125371133.0,1.0,1.0,45.8150108,15.981918900000002,1,3285.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8609,1,2010,5.0,125371133.0,1.0,4.0,48.856614,2.3522218999999995,1,3285.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
8613,1,2008,5.0,125371133.0,1.0,1.0,41.0082376,28.9783589,1,3650.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8616,1,2011,5.0,125371133.0,1.0,1.0,12.9715987,77.5945627,1,6205.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
8617,1,2011,5.0,125371133.0,2.0,4.0,34.0522342,-118.24368490000002,1,3650.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8618,1,2011,5.0,125371133.0,1.0,4.0,51.009227200000005,3.6043494,1,9855.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8619,1,2011,5.0,125371133.0,1.0,1.0,52.205337,0.121817,1,4015.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8626,1,2007,5.0,125371133.0,1.0,4.0,36.0395247,-114.9817213,1,4015.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8628,1,1999,5.0,125371133.0,1.0,1.0,51.0486151,-114.0708459,1,10585.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8631,1,2003,5.0,125371133.0,1.0,4.0,13.0826802,80.2707184,1,6205.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
8637,1,2011,5.0,125371133.0,1.0,2.0,19.0759837,72.87765590000001,1,7665.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
8638,1,2011,5.0,125371133.0,1.0,4.0,24.9163562,79.5811827,1,3285.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8639,1,2010,5.0,125371133.0,1.0,2.0,51.5073509,-0.1277583,1,3650.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
8640,1,2009,5.0,125371133.0,1.0,1.0,18.7060641,98.9817163,1,4015.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8651,1,2010,5.0,125371133.0,1.0,4.0,36.8252277,-119.7029194,1,3285.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8661,1,2011,5.0,125371133.0,1.0,1.0,45.42152960000001,-75.69719309999999,1,6205.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8666,1,2009,5.0,125371133.0,1.0,4.0,42.0111412,-87.8406192,1,9490.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8667,1,2009,5.0,125371133.0,1.0,2.0,52.205337,0.121817,1,3285.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8670,1,2010,5.0,125371133.0,1.0,4.0,33.9715904,-6.8498129,1,8030.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8675,1,2009,5.0,125371133.0,1.0,1.0,45.523062200000005,-122.6764815,1,3285.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8676,1,2011,5.0,125371133.0,2.0,1.0,37.7749295,-122.4194155,1,5110.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8679,1,2010,5.0,125371133.0,2.0,2.0,32.715738,-117.1610838,1,3285.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8680,1,1990,5.0,125371133.0,1.0,4.0,40.7127753,-74.0059728,1,3285.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8685,1,2011,5.0,125371133.0,1.0,4.0,13.0826802,80.2707184,1,6205.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8686,1,1991,5.0,125371133.0,1.0,4.0,38.5815719,-121.4943996,1,5110.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8689,1,2008,5.0,125371133.0,2.0,1.0,47.6739881,-122.121512,1,4745.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8690,1,2008,5.0,125371133.0,1.0,3.0,33.6412156,-117.9188221,1,5110.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8706,1,2010,5.0,125371133.0,2.0,1.0,19.0330488,73.0296625,1,39785.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8707,1,2010,5.0,125371133.0,1.0,4.0,40.0378755,-76.3055144,1,3650.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8710,1,1978,5.0,125371133.0,3.0,2.0,29.7604267,-95.3698028,1,6570.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8712,1,2010,5.0,125371133.0,1.0,7.0,51.5073509,-0.1277583,1,3285.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8719,1,1994,5.0,125371133.0,1.0,5.0,40.0149856,-105.2705456,1,3650.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8723,1,1989,5.0,125371133.0,1.0,4.0,42.4906231,-71.27600890000001,1,8760.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8724,1,2010,5.0,125371133.0,1.0,2.0,40.564978100000005,-111.8389726,1,4380.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8726,1,2002,5.0,125371133.0,1.0,3.0,32.6081874,-86.3958071,1,4380.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8729,1,2009,5.0,125371133.0,1.0,4.0,34.18083920000001,-118.30896609999998,1,6205.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8735,1,2011,5.0,125371133.0,1.0,1.0,39.9611755,-82.9987942,1,3285.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8736,1,2011,5.0,125371133.0,1.0,4.0,25.790654,-80.1300455,1,5840.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8740,1,2005,5.0,125371133.0,2.0,3.0,42.492786,-92.3425775,1,3285.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8744,1,2008,5.0,125371133.0,1.0,3.0,41.266026700000005,-96.1266614,1,3650.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8745,2,2010,5.0,125371133.0,1.0,4.0,37.7749295,-122.4194155,0,8030.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8748,1,2007,5.0,125371133.0,1.0,4.0,34.0522342,-118.24368490000002,1,3285.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8755,1,2003,5.0,125371133.0,2.0,2.0,37.3541079,-121.9552356,1,7300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8759,1,2003,5.0,125371133.0,1.0,2.0,28.6139391,77.20902120000001,1,3285.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8760,1,2007,5.0,125371133.0,3.0,4.0,28.7040592,77.1024902,1,4380.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
8761,1,2011,5.0,125371133.0,1.0,1.0,34.0522342,-118.24368490000002,1,3650.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8762,1,2011,5.0,125371133.0,1.0,3.0,34.0522342,-118.24368490000002,1,3285.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8766,1,2008,5.0,125371133.0,1.0,4.0,39.7392358,-104.990251,1,16060.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8768,1,2009,5.0,125371133.0,1.0,1.0,39.9041999,116.4073963,1,3650.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8769,1,2011,5.0,125371133.0,1.0,14.0,37.4418834,-122.1430195,1,8395.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8770,1,2010,5.0,125371133.0,1.0,4.0,53.7632254,-2.7044052000000005,1,3285.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8779,1,2011,5.0,125371133.0,1.0,1.0,39.9525839,-75.1652215,1,5110.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8780,1,2010,5.0,125371133.0,1.0,2.0,40.7127753,-74.0059728,1,4380.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8785,1,1993,5.0,125371133.0,1.0,5.0,37.7749295,-122.4194155,1,5840.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8793,1,1996,5.0,125371133.0,1.0,4.0,45.5016889,-73.567256,1,3285.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8797,1,2010,5.0,125371133.0,2.0,3.0,37.7749295,-122.4194155,1,3650.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8798,1,2011,5.0,125371133.0,1.0,1.0,39.9525839,-75.1652215,1,3285.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8805,1,2011,5.0,125371133.0,1.0,2.0,38.040583700000006,-84.50371640000002,1,3650.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8806,1,2006,5.0,125371133.0,2.0,2.0,30.267153000000004,-97.7430608,1,6935.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8813,1,1996,5.0,125371133.0,1.0,4.0,31.2303904,121.4737021,1,3650.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8826,1,2008,5.0,125371133.0,1.0,4.0,57.70887,11.97456,1,3285.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8828,1,2008,5.0,125371133.0,1.0,1.0,31.2303904,121.4737021,1,5110.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8829,1,2010,5.0,125371133.0,1.0,4.0,25.204849300000003,55.2707828,1,4380.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8834,1,1997,5.0,125371133.0,1.0,2.0,40.53725120000001,-3.6372245,1,5475.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8841,1,2012,5.0,125371133.0,1.0,2.0,37.678074200000005,-97.2392359,1,3650.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8843,1,2010,5.0,125371133.0,1.0,4.0,9.9312328,76.26730409999999,1,3650.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
8844,1,2010,5.0,125371133.0,1.0,10.0,51.0781599,-4.058338,1,3285.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8850,1,1983,5.0,125371133.0,1.0,5.0,42.4733688,-83.2218731,1,3285.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8851,1,1999,5.0,125371133.0,1.0,4.0,33.9191799,-118.4164652,1,3285.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8853,1,1988,5.0,125371133.0,1.0,2.0,-34.901112700000006,-56.1645314,1,2920.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8854,1,1994,5.0,125371133.0,1.0,4.0,40.7933949,-77.8600012,1,8030.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8859,1,2009,5.0,125371133.0,1.0,1.0,29.7604267,-95.3698028,1,16425.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8864,1,1978,5.0,125371133.0,1.0,103.0,33.7489954,-84.3879824,1,4380.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8867,1,2010,5.0,125371133.0,1.0,6.0,33.4483771,-112.0740373,1,20440.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8869,1,2011,5.0,125371133.0,1.0,2.0,37.3852183,-122.1141298,1,3285.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8872,1,2009,5.0,125371133.0,1.0,4.0,28.5383355,-81.3792365,1,5475.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8875,1,2010,5.0,125371133.0,1.0,1.0,32.715738,-117.1610838,1,4745.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
8886,1,2003,5.0,72800000.0,3.0,29.0,42.376485200000005,-71.2356113,1,3285.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8888,1,1978,5.0,125371133.0,2.0,9.0,42.5998139,-71.3672838,1,7665.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8890,1,2010,5.0,125371133.0,1.0,4.0,1.352083,103.819836,1,5475.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8891,1,1999,5.0,125371133.0,1.0,4.0,25.0689422,121.5909027,1,4745.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8892,1,2005,5.0,125371133.0,3.0,5.0,51.5073509,-0.1277583,1,3285.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8895,1,2009,5.0,125371133.0,1.0,1.0,51.0001519,3.3263821000000005,1,3650.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8904,1,2004,5.0,125371133.0,1.0,4.0,40.4167754,-3.7037902,1,4015.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
8913,1,2002,5.0,125371133.0,1.0,4.0,46.5196535,6.6322734,1,3285.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8918,1,1996,5.0,125371133.0,1.0,2.0,50.0782184,8.239760799999999,1,5840.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8920,1,2009,5.0,125371133.0,1.0,5.0,40.7127753,-74.0059728,1,8395.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8921,1,2011,5.0,125371133.0,1.0,2.0,39.1156615,-77.5636015,1,4015.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8923,1,2011,5.0,125371133.0,1.0,4.0,32.7766642,-96.7969879,1,4015.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8926,1,2010,5.0,125371133.0,1.0,4.0,32.7766642,-96.7969879,1,3285.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8929,1,2010,5.0,125371133.0,1.0,1.0,52.486243,-1.890401,1,3650.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
8930,1,2011,5.0,125371133.0,1.0,3.0,49.282729100000005,-123.1207375,1,3285.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
8931,1,2011,5.0,125371133.0,1.0,2.0,31.2303904,121.4737021,1,3285.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8932,1,2001,5.0,125371133.0,1.0,4.0,33.853626899999995,-118.1339563,1,3650.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8933,1,2008,5.0,125371133.0,1.0,11.0,45.523062200000005,-122.6764815,1,4015.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8937,1,2009,5.0,125371133.0,1.0,4.0,33.853626899999995,-118.1339563,1,3285.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8938,1,2005,5.0,125371133.0,1.0,4.0,52.205337,0.121817,1,3285.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8940,1,2010,5.0,125371133.0,1.0,1.0,51.7968546,4.4852016,1,6935.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
8942,1,1962,5.0,125371133.0,2.0,2.0,40.7127753,-74.0059728,1,3650.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8949,1,2011,5.0,125371133.0,1.0,4.0,32.7766642,-96.7969879,1,3285.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8950,1,2009,5.0,125371133.0,2.0,8.0,39.5062108,-77.6524907,1,20440.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8959,1,2000,5.0,125371133.0,1.0,4.0,38.9071923,-77.03687070000001,1,3285.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8960,1,2004,5.0,125371133.0,1.0,2.0,48.856614,2.3522218999999995,1,3285.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
